bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
196819,6684136,모두 친절하시고 진료도 잘 해주셨어요^^,5,1,,,2019.09.02,h787****,진료안내,서울스마티스치과의원,,false,모두 친절하시고 진료도 잘 해주셨어요^^
196819,6569590,깔끔하고 친절해요.,5,1,,,2019.08.26,gu79****,진료안내,서울스마티스치과의원,,false,깔끔하고 친절해요.
196819,6590898,신경치료했어요. 치과쪽 전공한 친구가 원장님께서 정말 실력 좋으시다고 극찬을 하길래 먼 길 갔는데 기대 이상이었어요! 일단 너무 친절하시고 과잉진료도 없고 가격이며 치료 후 상태 다 만족해요!,5,1,,,2019.08.14,gu79****,진료안내,서울스마티스치과의원,,false,신경치료했어요. 치과쪽 전공한 친구가 원장님께서 정말 실력 좋으시다고 극찬을 하길래 먼 길 갔는데 기대 이상이었어요! 일단 너무 친절하시고 과잉진료도 없고 가격이며 치료 후 상태 다 만족해요!
196819,5526423,친절하시고 깔끔하고 좋아용,5,1,,,2019.06.20,akdn****,진료안내,서울스마티스치과의원,,false,친절하시고 깔끔하고 좋아용
196819,4775343,"매우 만족했습니다 
깔끔하고 친절했어요??",5,1,,,2019.04.11,ddon****,진료안내,서울스마티스치과의원,,false,"매우 만족했습니다 
깔끔하고 친절했어요??"
196819,4587366,정기적으로 다닐 예정입니다,5,1,,,2019.03.30,min0****,진료안내,서울스마티스치과의원,,false,정기적으로 다닐 예정입니다
